OBJECTID,Feature Type,Feature Subtype,Feature Name,Administrative Unit Code,Administrative State,DESCRIPTION,WEB_LINK,PHOTO_TEXT,UNIT_NAME,SOURCE,WEB_DISPLAY,PHOTO_LINK,PHOTO_THUMB,GlobalID,Original_GlobalID,Latitude,Longitude,x,y
56662,1,Visitor Center,UPPER MISSOURI RIVER BREAKS NM INTERPRETIVE CENTER,MTL07000,MT,,,,,,YES,,,ff63794c-7dc5-4fd2-a29d-b516a154a64b,{547E1736-B806-4B6E-BA9F-95824D407E2E},47.81018341,-110.672967,-110.672967,47.81018341
56767,8,Parking Area,JAMES KIPP RECREATION AREA,MTL07000,MT,,,,,,YES,,,264a5dc1-58a0-489d-bc99-1750c3eda6d2,{E872D301-EE1C-43E3-A0FD-234025B6A729},47.62393013,-108.6778392,-108.677839199,47.6239301300001
56812,4,Point of Interest,SEINEURS REACH,MTL07000,MT,,,,,,YES,,,0d303d07-02ef-4fa9-bcfd-86fc3ea79b32,{D01CA9A9-D9D6-4EB5-87DF-567408F1B9C5},47.880191,-110.474,-110.474000001,47.8801910000001
56824,8,Parking Area,POMPEYS PILLAR NATIONAL MONUMENT,MTC01000,MT,,,,,,YES,,,62068d6e-1bdc-4d3e-9b40-c69a0fd48cf1,{9D8800F9-9262-4C9B-B7BC-DD7D3FDB0CCD},45.994323,-107.999811,-107.999810999,45.9943230000001
56898,4,Point of Interest,WOODHAWK (LOWER),MTL07000,MT,,,,,,YES,,,5d1bc707-57bb-46cb-a600-b256f4adbc46,{F2368854-2DA8-4D39-AEF8-74363F90622D},47.74123,-108.949,-108.949,47.74123
57062,8,Parking Area,WOOD BOTTOM RECREATION AREA,MTL07000,MT,,,,,,YES,,,394f93d6-aaad-4135-8060-e0594fcb43b7,{E77CE08A-015C-4EE8-97F4-0619A2DAB7CA},47.91139301,-110.4932978,-110.4932978,47.91139301
57078,5,Toilet,POMPEYS PILLAR NATIONAL MONUMENT,MT001200,MT,,,,,,YES,,,93e03579-29f8-4a89-8820-0fda997cdfde,{F5B13858-91AE-4EF5-AA70-769A30CF22DC},45.994764,-108.0023,-108.0023,45.994764
57121,4,Scenic Overlook,POMPEYS PILLAR NATIONAL MONUMENT ,MT001200,MT,,,,,,YES,,,2181de28-51d0-47cd-b5f0-e2b5c8ab9a29,{9C6CC148-7419-49A2-A3DE-A3A9ACF13B9D},45.9953873,-108.00572825,-108.005728249,45.995387302
57203,10,Campground,JUDITH LANDING,MTL07000,MT,,,,,,YES,,,7f31de11-0456-40c7-bae7-4f2c98e2f770,{ECA8BE5A-62B4-4D60-827C-5760B80A4FE6},47.73889408,-109.6232445,-109.6232445,47.7388940800001
57269,10,Campground,WOODHAWK RECREATION AREA,MTL07000,MT,,,,,,YES,,,781cf62f-a00b-40a5-8181-98de415516b0,{156B8636-B5DB-49AE-84EE-4228C57D240D},47.74123,-108.949,-108.949,47.74123
57388,3,Campsite - Primitive - Non Reservable - No Fee,SEINEURS REACH,MTL07000,MT,,,,,,YES,,,8c14741a-8cb7-42f4-bcfd-8d83c828e363,{C7B0DE62-F16F-41E0-AE5F-68E6381F7B2B},47.880191,-110.474,-110.474000001,47.8801910000001
57414,4,Point of Interest,MONROE CABIN HOMESTEAD,MTL07000,MT,,,,,,YES,,,b0da04b9-cae1-4f83-8505-3a029144d98e,{1F157222-D255-42C7-88F1-9697689BEBA6},47.942471,-110.077561,-110.077561,47.9424710000001
57520,8,Parking Area,DECISION POINT,MTL07000,MT,,,,,,YES,,,0291516d-fa23-4052-be2a-cecdc777c93c,{95DA6ED9-7C7F-4F9A-AB49-AA94CCB74B42},47.92484651,-110.4985936,-110.4985936,47.9248465100001
57523,2,Boat Launch,WOODHAWK (LOWER),MTL07000,MT,,,,,,YES,,,f7fd69d5-0ccd-4b5e-8e03-0cdaa801cca6,{22C1F4CD-0F13-434C-BE32-4ABD532C0996},47.74123,-108.949,-108.949,47.74123
57554,5,Toilet,WOODHAWK (LOWER),MTL07000,MT,,,,,,YES,,,66612d05-5919-433c-97e0-06672a395f0b,{5473BE8C-67B9-45C2-A040-0CD18CC70281},47.74123,-108.94900001,-108.949,47.74123
59040,4,Interpretive Site,Wells Gulch,COS05000,CO,,,,,,YES,,,a5a0d96c-77f7-46cb-bee5-95bb5d68bcc2,{0A66DCED-8FF6-4578-BE44-0EF32F78F0D9},38.81106446,-108.28014274,-108.280142736,38.811064457
61404,4,Interpretive Site,Whitney Pocket Kiosk,AZA03000,AZ,An informational and directional kiosk located on the Las Vegas Field Office at Whitney Pocket.,,,Grand Canyon Parashant National Monument,,YES,,,26fc92a1-915f-45eb-b36d-53909426e6de,{350B8ECD-22F4-40E5-A74D-460B7E3F382C},36.52308028,-114.14051555,-114.140515547,36.5230802840001
61405,4,Scenic Overlook,Kelly Point Overlook,AZA03000,AZ,Kelly Point provides outstanding views of the Grand Canyon. The road is extremely rough and has seasonal closures. Vehicles without high clearance are not recommended.,,,Grand Canyon Parashant National Monument,,YES,,,5d851a02-1e2b-4cf7-8c4a-9fb08e73e463,{F414D5C2-22DB-4824-8426-7CA9E9623AC8},35.83493249,-113.47054012,-113.470540119,35.83493249
61409,4,Interpretive Site,Dinner Pocket Historic Cabin,AZA03000,AZ,This structure was built by Bill Shanley who operated a still at a nearby water pocket. The structure is entirely collapsed.,,,Grand Canyon Parashant National Monument,,YES,,,f1fc82d7-2e63-4279-8bc8-9f7c70f5ab47,{2EBD598A-282F-423C-9DF1-38CCE77A8126},35.99080288,-113.4752702,-113.475270204,35.99080288
61410,4,Interpretive Site,Lehner Mammoth Kill Interpretive Site,AZG02200,AZ,,,,San Pedro Riparian National Conservation Area,,YES,,,9f96bd83-aff4-4bfe-933f-e41d287df066,{7538C078-CBEB-461A-B6DA-11131D5850FF},31.42164682,-110.11479338,-110.114793378,31.421646824
61414,8,Parking Area,Escapule Parking,AZG02200,AZ,,,,San Pedro Riparian National Conservation Area,,YES,,,b7a568b5-9ee3-4134-be4e-c9c54040c246,{D4A8BB6D-2AAB-43AE-85F8-787526CC7ABE},31.59688022,-110.15767498,-110.157674977,31.596880217
61418,4,Point of Interest,Brittlebush Trailhead Information Kiosk,AZP04000,AZ,"Explore the 6-mile Brittlebush Trail, which also intersects with Margies Cove Trail, through the heart of the 63,200-acre North Maricopa Mountains Wilderness east of Gila Bend.",https://www.blm.gov/visit/brittlebush-trailhead,,Brittlebush Trail,,YES,,,e04d1975-d583-415f-b488-3ac1446d965e,{75BC5271-BC2C-4234-B1B3-F9FAD55589D1},33.0370164,-112.55412052,-112.553551955,33.0369053580001
61421,5,Toilet,Badger Springs Restroom,AZP03000,AZ,,,,Agua Fria National Monument,,YES,,,96328858-0b53-4b44-973a-106e9aa25931,{A701F8DF-2DF3-4FA0-BBF5-31DAF6388F35},34.23189434,-112.10285606,-112.102856064,34.2318943390001
61422,4,Point of Interest,Badger Springs Information Kiosk,AZP03000,AZ,,,,Agua Fria National Monument,,YES,,,d1b0f841-7e55-4bf2-8f8f-c6d09eda7634,{24BB92F5-8B57-44E1-8055-861E9A12FADA},34.23698151,-112.10939339,-112.109393391,34.236981513
61423,4,Fire Lookout,Black Rock Fire Lookout,AZA01000,AZ,The Black Rock Fire Lookout is an active fire lookout station on the Arizona Strip. It provides outsanding 360 degree views of the area. A locked gate prevents the public from entering the facilities premises. ,,,Arizona Strip Field Office,,YES,,,a5105e70-58d9-4a38-8720-f36506b5467d,{D0DF2E20-8C58-4B00-B8D2-8F54DD5C5BBE},36.79283497,-113.75201964,-113.752019641,36.7928349680001
61428,7,Access Point,Gloriana Trailhead,AZP01000,AZ,Explore the 80-mile Black Canyon National Recreation Trail north of Phoenix.,https://www.blm.gov/visit/black-canyon-national-recreation-trail,Two bikers on the Black Canyon trail,Black Canyon Trail System,,YES,https://live.staticflickr.com/5695/20946165331_c92460ff8b_b.jpg,,b4e33b90-6433-469f-945d-9ef1445f567d,{B475D377-2ECF-4F8C-847D-4FF1F342E9D3},34.15093528,-112.15323853,-112.153238532,34.1509352800001
61429,4,Point of Interest,Margies Cove East Information Kiosk,AZP04000,AZ,"Explore Margies Cove Trail, a 9-mile route through the heart of the 63,200-acre North Maricopa Mountains Wilderness in the Sonoran Desert National Monument!",https://www.blm.gov/visit/margies-cove-east-trailhead,Margies Cove East Trailhead,Margies Cove Trail,,YES,https://live.staticflickr.com/65535/54999571996_bae98d5ab1_c.jpg,,0c042d02-1be2-4f7e-859a-488016b4cead,{9AD2D717-A2C3-4A11-AF86-A98D521DF4AC},33.07778274,-112.47044489,-112.470444887,33.07778274
61432,10,Campground,Road Canyon Camp Area,AZG02100,AZ,,,,Las Cienagas National Conservation Area,,YES,,,f8185d30-851a-45da-ba21-c49d864b4758,{E7864EF4-1073-413A-9210-10C39E5D6438},31.73963678,-110.58522933,-110.585229332,31.7396367750001
61433,4,Picnic Area,Spring Canyon Picnic Area,AZG01100,AZ,,,,Gila Box Riparian National Conservation Area,,YES,,,066fb59e-ab66-4cda-9f4e-8858ba20c721,{3AB4AC43-7E18-48D4-A381-39C5A6BE2B79},32.88749506,-109.4968192,-109.496819195,32.8874950590001
61434,8,Parking Area,Waterman Group Site,AZG03000,AZ,,,,Ironwood Forest National Monument,,YES,,,9f29c822-bae5-4a0e-89db-e5c7afba0bba,{03302AAF-908C-4E2D-A9CE-EF40E452992C},32.35983477,-111.46763219,-111.46763219,32.3598347710001
61436,4,Point of Interest,Lava Flow South Trailhead Information Kiosk,AZP04000,AZ,"Explore the Sonoran Desert along Lava Flow Trail, located in the 34,400-acre Table Top Wilderness east of Gila Bend.",https://www.blm.gov/visit/lava-flow-trail,Lava Flow Trail in the Table Top Wilderness,Lava Flow Trail,,YES,https://live.staticflickr.com/65535/54998929237_6c28e3b7b7_c.jpg,,84424b1b-54f3-4a9b-9cd6-f76ac74c031f,{C0F28ADF-5EB7-40EF-A0EC-8A954A99C93D},32.71592079,-112.1713819,-112.171381904,32.7159207930001
61437,10,Campground,Maternity Well Group Site,AZG02100,AZ,,,,Las Cienagas National Conservation Area,,YES,,,921d8beb-dd3f-4e4e-a7b2-bc36d7eb5b85,{E1A33A81-1569-4896-A104-F25C929352C6},31.76555394,-110.66751343,-110.667513428,31.7655539450001
61440,4,Point of Interest,BLM AFNM Information Kiosk,AZP03000,AZ,,,,Agua Fria National Monument,,YES,,,51380e3a-3e65-4e4f-90ef-cd9641330134,{169382CF-699A-48C9-A2B5-FAEC47660317},34.22783773,-111.99166087,-111.991660869,34.227837735
61443,10,Campground,Silverbell Group Site,AZG03000,AZ,,,,Ironwood Forest National Monument,,YES,,,01539ff5-da7a-4552-90cc-72cfd576b356,{827C1CE2-C396-46F4-A234-705982263702},32.47362593,-111.49793519,-111.497935187,32.473625929
61444,4,Interpretive Site,Whitmore Canyon Overlook,AZA03000,AZ,"This overlook offers spectacular views of the Colorado River. A short, easy trail loops around a hill amid desert plants that flower colorfully in the spring. Another trail leads down the canyon the river in Grand Canyon National Park.",,,Grand Canyon Parashant National Monument,,YES,,,069b9571-9158-41ad-b21c-72f7e2b461a1,{BBC1A4D8-44D2-438C-95D7-C42AB6948D41},36.15251891,-113.20434351,-113.204343506,36.152518908
61446,2,Boat Launch,Gila River Boat Put In,AZG01100,AZ,,,,Gila Box Riparian National Conservation Area,,YES,,,3834ba55-9124-40fc-8ead-93a1eaa2fb88,{4E7919D2-AA75-44F0-BEAF-49BA48FA94C3},32.96527645,-109.30975125,-109.309751245,32.965276449
61447,5,Toilet,Margies Cove East Trail Restroom,AZP04000,AZ,,https://www.blm.gov/visit/margies-cove-east-trailhead,,Margies Cove Trail,,YES,,,10d24905-a5a1-4ce8-a49f-883e20d605c4,{533B2B0B-32A6-4E50-B7D9-28E093729440},33.07779758,-112.47020153,-112.470201533,33.077797579
61448,4,Point of Interest,Table Top Trailhead Information Kiosk,AZP04000,AZ,"Hike from the floor of Vekol Valley to the summit of Table Top Mountain in just 3.5 miles! Located in Arizona, the trailhead has three campsites with picnic tables, fire rings, and a vault toilet.",https://www.blm.gov/visit/table-top-trail,,Table Top Trail,,YES,,,4735e830-c58c-4a58-9fb9-cf86f4af8117,{EC031D64-0419-4754-BD56-B1A535A0520D},32.71643988,-112.15949645,-112.159496448,32.7164398790001
61450,4,Point of Interest,Lava Flow West Trailhead Information Kiosk,AZP04000,AZ,"Explore the Sonoran Desert along Lava Flow Trail, located in the 34,400-acre Table Top Wilderness east of Gila Bend.",https://www.blm.gov/visit/lava-flow-trail,Lava Flow Trail in the Table Top Wilderness,Lava Flow Trail,,YES,https://live.staticflickr.com/65535/54998929237_6c28e3b7b7_c.jpg,,d73f90d4-b8eb-4f36-9790-822b390c8b17,{A19F066E-F565-4072-9F43-6D92E471678C},32.75297679,-112.20604558,-112.206045581,32.75297679
61451,8,Parking Area,Palominas Trailhead Parking,AZG02200,AZ,,,,San Pedro Riparian National Conservation Area,,YES,,,00db5ef5-2e98-4290-9aef-cd2cb980b4f6,{9A04900D-F4C0-42AA-9566-9D1A4F459656},31.37666022,-110.1037973,-110.103797301,31.3766602210001
61455,4,Interpretive Site,Fairbank Interpretive Site,AZG02200,AZ,,,,San Pedro Riparian National Conservation Area,,YES,,,82d0c5bf-6561-4898-a0c7-c1e4d3f81da2,{A4E2621B-0D55-44D2-9D4A-36E025E546B7},31.72293057,-110.18848089,-110.18848089,31.722930574
61456,5,Toilet,Silver Creek Restroom,AZP03000,AZ,,,,Agua Fria National Monument,,YES,,,bab2fd42-f2ea-4ed8-9ef9-057f4d2671f5,{E4873745-9CB7-4967-9AB5-A25B846916DD},34.24667648,-112.05761993,-112.057619927,34.2466764800001
61457,10,Campground,Ag Fields Group Site,AZG02100,AZ,,,,Las Cienagas National Conservation Area,,YES,,,ebf6852e-eb1a-40ac-9e93-ab5ddc893ae7,{6F26C783-8901-4E4F-8E1A-35F74B26C82C},31.83314006,-110.58324059,-110.583240587,31.8331400650001
61458,8,Parking Area,Waterman Trailhead,AZG03000,AZ,,,,Ironwood Forest National Monument,,YES,,,2e3886ff-310f-4434-b009-b68b275e2c16,{9431C3D7-B9A4-4342-A130-6061CB977E69},32.35810471,-111.47065195,-111.470651952,32.358104713
61463,4,Picnic Area,Old Safford Bridge Picnic Area,AZG01100,AZ,,,,Gila Box Riparian National Conservation Area,,YES,,,4182c437-0d0d-47f1-ad9c-5150dc2f2b2c,{C7C6EF07-D399-4D9F-A004-7D024A98E363},32.96569,-109.30925,-109.309250001,32.9656900000001
61464,4,Interpretive Site,Big Horn Station,AZP04000,AZ,,,,Sonoran Desert National Monument,,YES,,,6f524369-7f33-404b-8d8b-6470436d9ce2,{797C0582-EDA5-4510-BCA0-928BDA0D6481},32.8592299,-112.39296335,-112.39311,32.8590100000001
61468,10,Campground,Cieneguita Camp Area,AZG02100,AZ,,,,Las Cienagas National Conservation Area,,YES,,,76b2db67-58e9-403c-aa91-0ffd23d991f9,{35AEF89A-E987-4ADB-B014-D7FBE1AE306A},31.76411755,-110.63225658,-110.632256583,31.7641175520001
61470,5,Toilet,Black Canyon City Trailhead Toilet,AZP01000,AZ,,https://www.blm.gov/visit/black-canyon-national-recreation-trail,,Black Canyon Trail System,,YES,,,7e13ff8f-4868-44be-a72a-ce10d8266073,{6E7238BA-6084-46E9-B6D9-522AA2BFA0D6},34.05293719,-112.1512781,-112.151278101,34.0529371900001
61471,4,Interpretive Site,Waterman Group Site,AZG03000,AZ,,,,Ironwood Forest National Monument,,YES,,,aa6d05f1-27e7-4350-9446-49a28753cceb,{9E3E3369-70C8-4406-BC90-6EE2C8C63694},32.35971573,-111.46768542,-111.467685424,32.3597157350001
61472,4,Point of Interest,West Entrance Interpretive Sign,AZG01100,AZ,,,,Gila Box Riparian National Conservation Area,,YES,,,aff92a21-cce2-4624-9d25-1b7ae164be7c,{70A74FBF-110F-4040-A5CB-B7ED39CECE36},32.87850535,-109.51165193,-109.511651926,32.8785053510001
61473,7,Staging Area,Table Mesa Trailhead Staging Area,AZP01000,AZ,Explore the 80-mile Black Canyon National Recreation Trail north of Phoenix.,https://www.blm.gov/visit/black-canyon-national-recreation-trail,Two bikers on the Black Canyon trail,Black Canyon Trail System,,YES,https://live.staticflickr.com/5695/20946165331_c92460ff8b_b.jpg,,f176013c-adcb-4955-a734-6fda7acc0cf2,{3DB14721-64E0-46D4-930D-ED4247E6EA16},33.98462133,-112.16770793,-112.167707932,33.98462133
61474,10,Campground,Oak Tree Canyon Camp Area,AZG02100,AZ,,,,Las Cienagas National Conservation Area,,YES,,,a5e88451-431d-48ce-846e-dc8c5f823bd6,{C7905924-0187-47EF-A25A-822111C3B7F2},31.79788122,-110.64425158,-110.644251577,31.797881225
61481,4,Interpretive Site,Mt. Trumbull Schoolhouse,AZA01000,AZ,"The schoolhouse is maintained by members of the Bundy family, who settled the region in the early 1900s. The schoolhouse, outfitted with desks, scrapbooks, and photos, presents a view of one-room schoolhouse education in this isolated territory.",,,Arizona Strip Field Office,,YES,,,40dde35a-cf65-4596-bc6d-240fac5be38e,{0BBFD05E-02DE-4343-946E-466178894AFC},36.41217434,-113.32577055,-113.325770555,36.412174335
61482,4,Interpretive Site,Shanley Historic Cabin,AZA03000,AZ,The site consists of two tanks and a small cabin.,,,Grand Canyon Parashant National Monument,,YES,,,c0e53a4e-1ba2-4119-a66d-5f1b10bab042,{3A15666D-F826-42A0-9CFD-EDC3165082D4},35.99850603,-113.45735091,-113.457350911,35.9985060340001
61486,5,Toilet,Table Top Trailhead Restroom,AZP04000,AZ,Vault toilet,https://www.blm.gov/visit/table-top-trail,,Table Top Trail,,YES,,,0ff2b54b-d020-47f4-b473-ddfd877ae37a,{FB31C55F-7C0C-4D70-89B9-6F48DE02275E},32.71645304,-112.15931583,-112.159315835,32.7164530370001
61491,4,Point of Interest,Lava Flow North Trailhead Information Kiosk,AZP04000,AZ,"Explore the Sonoran Desert along Lava Flow Trail, located in the 34,400-acre Table Top Wilderness east of Gila Bend.",https://www.blm.gov/visit/lava-flow-trail,Lava Flow Trail in the Table Top Wilderness,Lava Flow Trail,,YES,https://live.staticflickr.com/65535/54998929237_6c28e3b7b7_c.jpg,,591bef13-bac3-4ad4-adf6-57ff2012162c,{3C805195-7ACB-4806-BB7E-FB9D0C4EE4D7},32.77519671,-112.18208635,-112.18208635,32.7751967140001
61493,4,Picnic Area,Black Rock Picnic Area,AZA01000,AZ,A few picnic tables are situated within the Ponderosa pine forests near the 1004 road.,,,Arizona Strip Field Office,,YES,,,2d2a5c66-2d3f-498a-a9c1-e74d59a366e8,{E4F7274C-16A8-4610-9717-7E037B6B9760},36.80527,-113.75678,-113.756780001,36.8052700000001
61494,4,Interpretive Site,Badger Springs Recreation Area Kiosk,AZP03000,AZ,,,,Agua Fria National Monument,,YES,,,042de610-dba8-4802-a4c1-be1e2d379587,{2CBD6B5B-33DA-4FBA-B036-0FFC7F9CE263},34.23190648,-112.10271742,-112.102717418,34.2319064800001
61499,4,Point of Interest,Margies Cove West Information Kiosk,AZP04000,AZ,"Explore Margies Cove Trail, a 9-mile route through the heart of the 63,200-acre North Maricopa Mountains Wilderness in the Sonoran Desert National Monument!",https://www.blm.gov/visit/margies-cove-west-trailhead,Margies Cove West Trailhead,Margies Cove Trail,,YES,https://live.staticflickr.com/65535/54998686782_f41918d940_c.jpg,,5e73a6fd-1a19-4d34-aed7-c6484a338646,{6221B8CF-EA60-4B40-AE20-D06CF9B23C45},33.12575112,-112.5818567,-112.581856697,33.1257511210001
61505,5,Toilet,Big Bug Trailhead Toilet,AZP01000,AZ,,https://www.blm.gov/visit/black-canyon-national-recreation-trail,,Black Canyon Trail System,,YES,,,f4062d25-8e63-4a0a-a46b-e51bae7f6834,{2077EB32-A634-438A-8FEE-D5B589DBEBC1},34.36265213,-112.17570357,-112.175703565,34.3626521300001
61506,4,Point of Interest,Bloody Basin Information Kiosk,AZP03000,AZ,,,,Agua Fria National Monument,,YES,,,5f613b5d-310f-4613-91e9-80c51b22c2cc,{C87ACA31-295D-436A-8CA3-928E3FCDD5B5},34.28302531,-112.11871418,-112.118714184,34.2830253060001
61507,4,Point of Interest,Riverbend Kiosk,AZP03000,AZ,,,,Agua Fria National Monument,,YES,,,54120e28-9646-4312-9447-884019ff45b6,{6A834F37-737E-4BCF-9967-FD871C7D9C02},34.31989809,-112.07408249,-112.074082489,34.3198980880001
61511,4,Scenic Overlook,Twin Point Overlook,AZA03000,AZ,"This large overlook juts out from the North RIm of the Grand Canyon so visitors are surrounded by extraordinary canyon views - the Sanup Plateau, Burnt Canyon, and Surprise Canyon - on three sides.",,,Grand Canyon Parashant National Monument,,YES,,,a3b7e5f3-cddb-4ec9-bef7-c9581b819114,{52296CCA-66E5-4F9D-9F31-F308090DB985},35.98489538,-113.63024312,-113.630243123,35.984895383
61512,10,Campground,Table Top Campground,AZP04000,AZ,,https://www.blm.gov/visit/table-top-trail,,Table Top Trail,,YES,,,7f056a6f-51d9-4699-8519-c51b7e562aa9,{155A5C6E-1C10-423B-824C-DB403826F8C5},32.71649167,-112.15898076,-112.158980764,32.71649167
61514,5,Toilet,Empire Ranch Restroom,AZG02100,AZ,,https://www.blm.gov/node/101769,,,,YES,,,380f43bb-6e6d-4a0d-9435-0c6a22331e5e,{06939BEE-CA5B-4768-9657-3C18D7282B43},31.79146205,-110.62947089,-110.629470893,31.7914620500001
61515,4,Interpretive Site,Tuweep Kiosk,AZA03000,AZ,An informational and directional kiosk located at the Tuweep Junction. ,,,Grand Canyon Parashant National Monument,,YES,,,ee5ef6d7-b446-4c64-b44f-0a0dd033fdab,{41036D85-6F6B-40DE-A389-A82604014965},36.38872014,-113.05956567,-113.059565669,36.3887201410001
61517,4,Interpretive Site,Murray Springs Clovis Interpretive Site,AZG02000,AZ,,,,San Pedro Riparian National Conservation Area,,YES,,,df641a54-259b-4ead-899f-3ecd5f2126e6,{C756E2FF-1672-4185-A97C-101A997931A7},31.57052124,-110.18101662,-110.181016618,31.570521242
61518,4,Cabin,Hummel Ranch House,AZG02100,AZ,,,,Las Cienagas National Conservation Area,,YES,,,55d100c7-230a-49e0-a13c-39a9a14b4cee,{EBEED789-4B63-4EDD-AB47-38D53FC12DE9},31.75613814,-110.61210236,-110.61210236,31.7561381450001
61520,1,Visitor Center,Bureau of Land Management Office,AZG01000,AZ,,,,,,YES,,,8178ae26-f815-4b32-98e2-48ed8f569eb8,{55906776-3BDD-48CE-BDCF-8F78DC8E89BD},32.83197462,-109.72372101,-109.723721013,32.8319746180001
61523,4,Interpretive Site,Silver Creek Information Kiosk,AZP03000,AZ,,,,Agua Fria National Monument,,YES,,,c52e52a2-2d38-4caa-9ab5-dae9a0fb14e7,{B78B34B8-CC73-4BD3-8BE1-C3F4831044FE},34.24679295,-112.05775213,-112.057752134,34.2467929470001
61524,8,Parking Area,Silverbell Group Site Parking,AZG03000,AZ,,,,Ironwood Forest National Monument,,YES,,,58866a9c-4b0b-4855-aed9-f94ea933914f,{78E78064-AA94-4A27-85AC-E7BE80F6863A},32.47356585,-111.49796302,-111.49796302,32.4735658480001
61525,1,Visitor Center,Empire Ranch Headquarters,AZG02100,AZ,,https://www.blm.gov/node/101769,,,,YES,,,1c869368-04df-4488-96d9-5441a5e4008c,{0BDDA597-C95B-4DDB-A9AD-DC76882AC41E},31.78538865,-110.64233472,-110.642334721,31.785388653
61526,4,Interpretive Site,Millville Historic Townsite,AZG02200,AZ,,,,San Pedro Riparian National Conservation Area,,YES,,,9025dcf8-1c74-420b-ae15-b65523f4daaa,{A84DA3E0-3A68-4738-BE84-05B378F7494E},31.63587172,-110.17243749,-110.172437491,31.635871723
61528,8,Parking Area,Table Mesa Trailhead Parking Area,AZP00000,AZ,Explore the 80-mile Black Canyon National Recreation Trail north of Phoenix.,https://www.blm.gov/visit/black-canyon-national-recreation-trail,Two bikers on the Black Canyon trail,Black Canyon Trail System,,YES,https://live.staticflickr.com/5695/20946165331_c92460ff8b_b.jpg,,464687c2-aaed-44ed-a173-72dea231d2e1,{EB69224C-7B60-4AF8-B2D3-BA45F4E47AA1},33.98449089,-112.16770422,-112.167704223,33.984490887
61532,10,Campground,Airstrip Group Site,AZG02100,AZ,,,,Las Cienagas National Conservation Area,,YES,,,8797066c-9647-413b-afce-1e0ccb7bf54a,{A0939D07-6A6E-4A63-9D16-D5FF93EB9CF5},31.79318634,-110.62920623,-110.629206227,31.7931863430001
61533,4,Interpretive Site,Teskey Home Site,AZP03000,AZ,,,,Agua Fria National Monument,,YES,,,e2009149-f339-4125-8151-f93e5e77a3f7,{E9DCC96D-18D8-4441-A345-20D9018D3115},34.31248592,-112.07134263,-112.071342632,34.3124859170001
61536,4,Point of Interest,1891 Schoolhouse,AZP03000,AZ,,,,Agua Fria National Monument,,YES,,,6fde820a-75d5-4819-85ac-316f8c5f0681,{61FA6F46-F2E8-4F56-BEC7-DB5993FAEB75},34.31779587,-112.07490444,-112.074904438,34.3177958680001
61541,4,Picnic Area,Lee Trail Picnic Area,AZG01100,AZ,,,,Gila Box Riparian National Conservation Area,,YES,,,ddae6cf5-a505-4cbe-9c18-4cb8a59451c4,{1B1142A8-B984-4A97-ABCB-CC681DF1759A},32.95535679,-109.53133288,-109.531332884,32.9553567880001
61544,9,Airplane Landing Strip,Safford Municipal Airport,AZG01000,AZ,,,,,,YES,,,75e4dc96-13a8-437d-92a9-042fdcc96991,{E9A3C114-4F0E-4665-9146-21870FAE99FE},32.85188893,-109.63622033,-109.636220329,32.851888935
61546,8,Parking Area,Gloriana Trailhead Parking Area,AZP01000,AZ,Explore the 80-mile Black Canyon National Recreation Trail north of Phoenix.,https://www.blm.gov/visit/black-canyon-national-recreation-trail,Two bikers on the Black Canyon trail,Black Canyon Trail System,,YES,https://live.staticflickr.com/5695/20946165331_c92460ff8b_b.jpg,,36b0cebe-b2e8-4df7-b1ff-c54317f50014,{80AA695F-3132-41F2-94A0-8C540F947977},34.15119475,-112.15326809,-112.153268094,34.1511947450001
61549,4,Interpretive Site,San Pedro House Interpretive Site,AZG02200,AZ,,,,San Pedro Riparian National Conservation Area,,YES,,,7842a4ab-0644-446f-b0ef-b630223496ac,{821FADDB-38D7-47E9-9064-4DD51D231267},31.54759365,-110.14223801,-110.142238009,31.5475936550001
61550,4,Interpretive Site,Nampaweap Rock Art Site,AZA03000,AZ,"A small canyon with basalt outcroppings is covered with ancient petroglyphs. Archaic, Ancestral Pueboloan, and Paiute petroglyphs have been identified at this site. ",,,Grand Canyon Parashant National Monument,,YES,,,81e87e14-4a0a-40f9-b1fd-44f6e4744d11,{1613228F-05B0-4FF0-A4DD-2999BDBBD663},36.35478818,-113.10985083,-113.109850835,36.3547881810001
61552,8,Parking Area,Millville Rock Art Discovery Trail Parking,AZG02200,AZ,,,,San Pedro Riparian National Conservation Area,,YES,,,ca5bada1-41c3-4b4e-9e3a-d0232bcc6901,{4B1A280A-5AAD-4B01-B290-08EE092AD43F},31.62856803,-110.17378508,-110.173785079,31.6285680300001
61555,4,Point of Interest,Riverbend Recreation Area,AZP03000,AZ,,,,Agua Fria National Monument,,YES,,,9d315687-a071-4267-b2e7-b702e936f3b9,{6D71DA33-FB14-44E7-A080-3902E39BB418},34.32035445,-112.07376897,-112.073768968,34.320354455
61576,4,Point of Interest,Painted Rocks,CAC05000,CA,,,,,,YES,,,e5eaae39-d737-4f16-89b8-e2fe06a58e82,{DC686811-D684-4112-96FB-CB4CDEC23EE8},38.81550903,-122.38912396,-122.389123958,38.815509026
61578,5,Toilet,N. Fork Cache Creek Toilet,CAC05000,CA,,,,,,YES,,,935aefa0-3bb3-4a4e-b51c-90535986b5d4,{5B119AD2-A053-4D9B-A27D-1A09957DB74E},38.98702043,-122.53964868,-122.539648684,38.987020434
